1000 8433
41 857 0.04054
41 908 0.02721
41 988 0.07456
40 118 0.07137
40 146 0.06852
40 181 0.06731
40 184 0.04956
40 192 0.04831
40 377 0.03884
40 579 0.04811
40 598 0.04352
40 599 0.02843
40 612 0.02671
40 650 0.04747
40 682 0.04547
40 691 0.05734
40 694 0.03894
40 705 0.04356
40 719 0.01503
40 781 0.06470
40 797 0.07007
40 802 0.05712
40 896 0.04174
40 983 0.03865
39 88 0.06559
39 108 0.03504
39 130 0.05567
39 138 0.04112
39 267 0.07267
39 403 0.05329
39 438 0.00751
39 572 0.06588
39 595 0.04159
39 661 0.07132
39 735 0.04766
39 777 0.06574
39 795 0.05766
39 865 0.07010
39 950 0.02873
38 44 0.03717
38 168 0.06927
38 225 0.07151
38 267 0.06330
38 332 0.03993
38 351 0.05420
38 443 0.06652
38 464 0.05684
38 503 0.05042
38 538 0.05537
38 554 0.03256
38 584 0.06353
38 661 0.06827
38 722 0.04284
38 764 0.05277
38 807 0.07492
38 849 0.04076
38 972 0.05739
37 50 0.05461
37 107 0.02497
37 349 0.02679
37 505 0.01398
37 550 0.06909
37 589 0.02721
37 640 0.05126
37 847 0.05103
36 198 0.06050
36 290 0.04620
36 305 0.04208
36 379 0.04258
36 421 0.06492
36 466 0.07123
36 604 0.05559
36 772 0.03900
35 82 0.05641
35 179 0.03764
35 223 0.01960
35 245 0.04213
35 345 0.07421
35 400 0.06480
35 410 0.03562
35 510 0.04798
35 513 0.04028
35 529 0.06282
35 548 0.07405
35 557 0.01403
35 769 0.05866
35 818 0.06728
35 962 0.03692
34 36 0.05088
34 198 0.06469
34 305 0.01028
34 374 0.05202
34 379 0.03743
34 492 0.05497
34 604 0.07016
34 686 0.06930
34 763 0.06739
34 800 0.04956
34 827 0.06577
34 854 0.05609
34 924 0.03629
33 41 0.05512
33 64 0.04608
33 95 0.07185
33 137 0.05652
33 206 0.07244
33 352 0.03237
33 364 0.05966
33 393 0.06034
33 451 0.05736
33 462 0.02049
33 524 0.05955
33 563 0.02712
33 664 0.01528
33 908 0.07012
33 988 0.06942
32 47 0.02629
32 51 0.07131
32 178 0.06447
32 207 0.03575
32 248 0.03363
32 255 0.06819
32 292 0.04063
32 459 0.07448
32 528 0.04977
32 585 0.05268
32 596 0.05323
32 608 0.07491
32 654 0.06192
32 666 0.07326
32 676 0.06254
32 734 0.06066
32 791 0.04436
32 867 0.07288
31 144 0.03023
31 182 0.06347
31 242 0.05951
31 249 0.03598
31 264 0.06180
31 432 0.02031
31 493 0.06997
31 497 0.01923
31 543 0.02523
31 674 0.06976
31 701 0.05108
31 706 0.01357
31 766 0.04915
31 833 0.04177
31 888 0.02271
31 947 0.06098
31 959 0.03192
31 998 0.06659
30 37 0.04492
30 107 0.06844
30 349 0.07033
30 505 0.04128
30 589 0.02029
30 640 0.00637
30 673 0.04849
30 847 0.04916
29 31 0.04676
29 144 0.06201
29 182 0.01675
29 211 0.06105
29 242 0.05032
29 249 0.02196
29 264 0.02337
29 404 0.03114
29 432 0.06003
29 497 0.04463
29 539 0.07157
29 543 0.05244
29 634 0.05607
29 701 0.02421
29 706 0.03528
29 736 0.07299
29 766 0.04287
29 833 0.07055
29 888 0.04368
29 959 0.06732
28 648 0.06856
28 713 0.06733
28 725 0.03442
27 44 0.04700
27 78 0.07052
27 100 0.01460
27 111 0.07103
27 117 0.04211
27 256 0.03223
27 267 0.05971
27 512 0.01323
27 516 0.04742
27 536 0.04754
27 538 0.04620
27 584 0.02210
27 635 0.06777
27 661 0.05681
27 748 0.07177
27 764 0.04088
27 783 0.04780
27 807 0.04807
27 972 0.03993
26 79 0.04118
26 133 0.06456
26 163 0.06380
26 250 0.05820
26 259 0.05397
26 360 0.06157
26 361 0.07428
26 365 0.06010
26 390 0.02060
26 406 0.04637
26 425 0.04032
26 502 0.03347
26 637 0.03056
26 688 0.00285
26 957 0.02138
25 32 0.00981
25 47 0.03495
25 51 0.06174
25 148 0.06911
25 178 0.05482
25 207 0.04139
25 248 0.04329
25 292 0.05018
25 459 0.06480
25 528 0.04905
25 585 0.05382
25 596 0.06102
25 654 0.06502
25 666 0.07097
25 676 0.07070
25 734 0.07022
25 791 0.05242
24 456 0.03534
24 533 0.06343
24 623 0.04503
24 693 0.01723
23 69 0.03592
23 84 0.01595
23 105 0.01880
23 121 0.03472
23 153 0.06169
23 171 0.07350
23 188 0.06016
23 213 0.03102
23 239 0.00579
23 261 0.07342
23 277 0.04459
23 401 0.05398
23 409 0.07477
23 499 0.05759
23 580 0.05986
23 619 0.04876
23 624 0.06345
23 632 0.05993
23 678 0.05370
23 718 0.03597
23 752 0.07089
23 767 0.00599
23 860 0.05089
23 922 0.07391
23 932 0.05854
23 934 0.04769
22 59 0.06242
22 130 0.07282
22 168 0.04198
22 285 0.02681
22 301 0.03866
22 340 0.05114
22 381 0.04975
22 427 0.03942
22 443 0.04861
22 453 0.06730
22 464 0.06371
22 500 0.04264
22 564 0.07406
22 956 0.06971
22 999 0.01676
21 109 0.04754
21 139 0.04260
21 186 0.06589
21 200 0.03559
21 311 0.06515
21 334 0.00700
21 417 0.06523
21 616 0.03327
21 622 0.03789
21 644 0.02602
21 743 0.06483
21 754 0.06608
21 774 0.05394
21 893 0.05160
20 95 0.04180
20 118 0.01873
20 147 0.05738
20 316 0.02596
20 380 0.02748
20 474 0.06660
20 524 0.06608
20 545 0.07392
20 549 0.05590
20 588 0.02997
20 642 0.00600
20 691 0.03416
20 705 0.05965
20 768 0.02611
20 781 0.02771
20 802 0.04155
20 908 0.05049
20 914 0.07001
20 983 0.05130
20 988 0.05726
19 153 0.04287
19 174 0.03919
19 211 0.04572
19 226 0.05844
19 236 0.01536
19 261 0.04245
19 279 0.01881
19 313 0.01896
19 322 0.05364
19 342 0.02172
19 409 0.05832
19 411 0.04862
19 424 0.02284
19 493 0.05356
19 499 0.04664
19 534 0.05071
19 619 0.06361
19 624 0.07329
19 634 0.05559
19 678 0.06616
19 736 0.04355
19 753 0.06579
19 757 0.04649
19 766 0.06089
19 801 0.03842
19 833 0.06702
19 860 0.06023
19 890 0.03323
19 907 0.05849
19 934 0.06557
19 973 0.07249
18 29 0.07323
18 182 0.07268
18 194 0.07321
18 202 0.00817
18 242 0.03682
18 264 0.05130
18 396 0.07327
18 404 0.06121
18 467 0.06025
18 539 0.01009
18 540 0.06385
18 670 0.07038
18 681 0.04402
18 812 0.02203
18 831 0.03785
18 851 0.07027
18 910 0.05586
18 976 0.04386
17 62 0.02185
17 231 0.05183
17 273 0.01546
17 426 0.02046
17 550 0.04315
17 630 0.01398
17 667 0.06547
17 715 0.06284
17 857 0.04802
17 938 0.04673
16 49 0.06001
16 175 0.06525
16 210 0.05477
16 228 0.06672
16 238 0.04680
16 243 0.05910
16 258 0.05304
16 260 0.06603
16 271 0.03784
16 333 0.04724
16 348 0.03054
16 452 0.05603
16 475 0.06262
16 517 0.03713
16 537 0.06764
16 561 0.02388
16 603 0.06570
16 856 0.01482
16 875 0.05763
16 953 0.06282
16 956 0.07456
16 964 0.05664
15 48 0.01885
15 57 0.05759
15 95 0.07004
15 181 0.06113
15 357 0.04004
15 364 0.03075
15 373 0.06294
15 393 0.04287
15 440 0.03731
15 451 0.03019
15 489 0.01998
15 524 0.04837
15 545 0.04475
15 563 0.05869
15 565 0.01496
15 664 0.07018
15 683 0.05559
15 902 0.06843
15 914 0.03884
15 928 0.01865
15 988 0.05225
14 38 0.06901
14 44 0.06638
14 91 0.06743
14 225 0.07050
14 300 0.06205
14 538 0.05299
14 554 0.06366
14 722 0.02620
14 739 0.05077
14 764 0.05953
14 779 0.07317
14 783 0.06664
14 807 0.05605
14 942 0.02773
14 972 0.05926
14 979 0.02905
14 993 0.07281
13 326 0.06456
13 355 0.03285
13 436 0.06942
13 439 0.04451
13 586 0.06307
13 631 0.07421
13 662 0.04525
13 695 0.04479
13 834 0.06894
12 73 0.06988
12 94 0.05651
12 162 0.06613
12 262 0.07105
12 297 0.00820
12 509 0.05114
12 531 0.04122
12 656 0.01533
12 674 0.07075
12 790 0.05374
12 861 0.06455
12 882 0.06515
12 897 0.05653
12 913 0.04716
12 933 0.06819
12 944 0.04452
12 974 0.02891
11 80 0.03692
11 110 0.07492
11 116 0.05941
11 225 0.05717
11 285 0.06660
11 325 0.04119
11 332 0.06018
11 351 0.05040
11 496 0.07185
11 530 0.04632
11 554 0.07272
11 638 0.01942
11 782 0.04616
11 794 0.06305
11 849 0.06082
11 951 0.03941
10 12 0.01754
10 73 0.07480
10 94 0.07258
10 162 0.06718
10 297 0.02532
10 315 0.07254
10 509 0.06836
10 531 0.04909
10 656 0.01064
10 674 0.06549
10 790 0.04476
10 861 0.06508
10 897 0.05718
10 913 0.05913
10 933 0.05819
10 944 0.03547
10 947 0.07338
10 974 0.01225
10 998 0.07482
9 185 0.06972
9 208 0.04903
9 389 0.05555
9 463 0.04394
9 514 0.04843
9 578 0.06273
9 587 0.07294
9 675 0.03412
9 703 0.03016
9 859 0.04247
9 883 0.07157
9 891 0.02050
8 119 0.01701
8 217 0.05441
8 274 0.04676
8 284 0.00905
8 335 0.05567
8 337 0.02355
8 358 0.02664
8 387 0.06488
8 420 0.07403
8 431 0.07333
8 558 0.02552
8 576 0.02195
8 710 0.06603
8 785 0.01260
8 820 0.02060
8 912 0.07160
8 931 0.04014
8 958 0.05039
7 9 0.07146
7 45 0.05050
7 68 0.07427
7 185 0.01060
7 208 0.04501
7 350 0.06897
7 389 0.02442
7 463 0.03081
7 485 0.05631
7 587 0.06416
7 703 0.04143
7 731 0.05111
7 747 0.03769
7 798 0.02963
7 813 0.06699
7 859 0.03708
7 871 0.03727
6 77 0.02295
6 252 0.05871
6 306 0.05047
6 363 0.05643
6 418 0.07208
6 574 0.06076
6 690 0.03459
6 816 0.04562
6 846 0.06083
6 952 0.03561
6 994 0.06281
5 22 0.06210
5 59 0.00784
5 130 0.05707
5 168 0.07406
5 228 0.05281
5 260 0.02521
5 301 0.05313
5 340 0.01895
5 348 0.05302
5 381 0.02017
5 427 0.03852
5 453 0.02128
5 500 0.07341
5 517 0.04603
5 561 0.05891
5 564 0.05297
5 572 0.06229
5 583 0.04505
5 595 0.06918
5 856 0.07312
5 875 0.05052
5 956 0.00858
5 999 0.05824
4 76 0.05440
4 140 0.06872
4 150 0.02492
4 193 0.07104
4 199 0.05519
4 318 0.05433
4 323 0.06310
4 330 0.03330
4 356 0.07385
4 434 0.05513
4 569 0.06795
4 653 0.03590
4 658 0.06523
4 822 0.06101
4 864 0.06800
4 879 0.02345
4 941 0.05361
3 126 0.06627
3 128 0.04869
3 145 0.04887
3 232 0.05219
3 257 0.06347
3 287 0.05508
3 353 0.03133
3 405 0.05108
3 412 0.06253
3 562 0.04377
3 602 0.06203
3 707 0.03093
3 728 0.07168
3 762 0.03846
3 778 0.05071
3 799 0.03799
3 809 0.04975
3 825 0.01860
3 830 0.05745
3 874 0.06220
3 905 0.02536
3 939 0.06035
2 3 0.07490
2 16 0.06945
2 128 0.05735
2 210 0.04722
2 232 0.07052
2 243 0.01971
2 268 0.03238
2 271 0.04217
2 287 0.03111
2 353 0.05450
2 452 0.06222
2 471 0.07391
2 475 0.00978
2 602 0.02599
2 707 0.04910
2 728 0.05891
2 761 0.05376
2 762 0.05006
2 825 0.05677
2 856 0.07464
2 939 0.07344
2 953 0.00842
1 45 0.06601
1 55 0.07000
1 149 0.01007
1 320 0.07173
1 548 0.05429
1 592 0.03004
1 726 0.04753
1 731 0.03564
1 769 0.05932
1 798 0.06835
1 813 0.06790
1 871 0.06886
1 880 0.05445
0 8 0.04315
0 119 0.03800
0 274 0.05485
0 284 0.05164
0 337 0.06644
0 358 0.06245
0 420 0.03426
0 431 0.04748
0 558 0.01791
0 576 0.03302
0 785 0.05140
0 820 0.05468
0 912 0.06421
0 931 0.04934
0 958 0.01083
