10000 61731
4241 5920 0.01554
4241 8150 0.01978
4241 9110 0.01817
4240 4651 0.01878
4240 5410 0.01847
4240 6310 0.01375
4240 7226 0.01751
4240 7373 0.00904
4240 8045 0.01179
4240 8084 0.01658
4240 8206 0.01846
4240 8432 0.01549
4240 8434 0.00456
4240 8697 0.01447
4240 9548 0.01860
4239 6729 0.01230
4239 7512 0.01577
4238 4321 0.00573
4238 5564 0.01970
4238 5871 0.01344
4238 6352 0.00807
4238 7603 0.01720
4238 7739 0.01229
4238 7975 0.01706
4238 8717 0.01353
4237 5484 0.00900
4237 7057 0.01756
4237 8437 0.01940
4236 4622 0.01455
4236 4787 0.01799
4236 6571 0.01348
4236 6751 0.01691
4236 7074 0.01661
4236 7366 0.00874
4236 7876 0.01205
4236 8056 0.01438
4236 8214 0.01534
4236 8997 0.01460
4236 9621 0.01815
4236 9949 0.00910
4235 4714 0.01233
4235 5319 0.01099
4235 8207 0.01023
4235 8827 0.01458
4234 4719 0.01758
4234 4880 0.00308
4234 5275 0.01613
4234 5649 0.00516
4234 7485 0.01819
4234 8299 0.00513
4234 8315 0.01285
4234 8336 0.01594
4234 8800 0.01627
4234 9462 0.01687
4234 9616 0.01549
4234 9702 0.01138
4233 4815 0.01324
4233 6390 0.01808
4233 6508 0.00671
4233 7503 0.01596
4233 8546 0.01622
4233 9059 0.01877
4232 4360 0.01318
4232 5764 0.01173
4232 6206 0.01657
4232 6643 0.01459
4232 7164 0.01187
4232 7313 0.00539
4232 9971 0.01432
4231 7262 0.00500
4231 7360 0.01561
4231 9908 0.01823
4230 4847 0.01884
4230 5126 0.01290
4230 6586 0.01615
4230 6880 0.01980
4230 7173 0.01751
4230 7425 0.01508
4230 7779 0.01717
4230 9216 0.01774
4230 9571 0.01836
4230 9779 0.01102
4229 4358 0.00661
4229 4555 0.01975
4229 6180 0.01015
4229 6280 0.01664
4229 8228 0.00848
4229 8272 0.01424
4229 8914 0.01822
4228 4433 0.01455
4228 5017 0.00950
4228 5313 0.00775
4228 5439 0.00896
4228 5464 0.01134
4228 5813 0.00971
4228 6616 0.01898
4228 6769 0.01677
4228 6932 0.01804
4228 7092 0.01275
4228 7162 0.01943
4228 7721 0.01022
4228 8178 0.01574
4228 8448 0.01684
4228 8684 0.00758
4228 9426 0.01799
4227 4690 0.00834
4227 6110 0.01133
4227 6252 0.01081
4227 6831 0.01460
4227 7449 0.01524
4227 9090 0.00803
4227 9932 0.01869
4226 5122 0.00645
4226 5432 0.00918
4226 5924 0.01202
4226 6224 0.00804
4226 7216 0.01464
4226 7248 0.01291
4226 7608 0.00733
4226 7616 0.01581
4226 7686 0.01956
4226 8790 0.01870
4226 8823 0.01697
4226 8937 0.00842
4226 9109 0.01003
4225 4430 0.01120
4225 4451 0.00774
4225 6007 0.01830
4225 8306 0.01818
4225 8616 0.00311
4225 9734 0.01686
4224 4408 0.01893
4224 5471 0.01935
4224 6294 0.01821
4224 7706 0.01942
4224 7893 0.01978
4224 8527 0.00916
4224 8552 0.01265
4224 8676 0.00536
4224 8784 0.01759
4224 8870 0.01189
4223 4454 0.00979
4223 4836 0.01908
4223 6490 0.01897
4223 6778 0.00829
4223 7711 0.01803
4223 7812 0.01870
4223 8578 0.00875
4223 8776 0.00592
4222 4290 0.01286
4222 4785 0.01821
4222 5713 0.01820
4222 7321 0.01186
4222 8408 0.01593
4222 9316 0.01794
4221 5998 0.00519
4221 6193 0.00357
4221 6469 0.00270
4221 7592 0.01428
4221 7605 0.01742
4221 7839 0.00560
4221 9208 0.01621
4220 4482 0.01864
4220 4846 0.01155
4220 6082 0.00842
4220 6500 0.00988
4220 6604 0.00441
4220 7579 0.01612
4220 7633 0.00718
4220 8106 0.01994
4220 8292 0.00975
4220 8638 0.01755
4220 9883 0.01948
4219 5966 0.01803
4219 6376 0.00774
4219 8203 0.01266
4219 8705 0.01615
4218 5552 0.01546
4218 7316 0.00872
4218 7751 0.01000
4218 8549 0.01566
4217 4627 0.01964
4217 4852 0.00887
4217 5212 0.01393
4217 9241 0.01240
4216 4349 0.00551
4216 4637 0.00420
4216 4907 0.00406
4216 5771 0.01956
4216 6333 0.00687
4216 8240 0.00444
4216 8282 0.00777
4216 8873 0.01373
4216 9504 0.01051
4216 9967 0.00826
4215 4873 0.00486
4215 5048 0.01965
4215 5916 0.01364
4215 7195 0.01763
4215 7710 0.01150
4215 8149 0.01201
4215 8983 0.01736
4214 6312 0.01696
4214 6396 0.00636
4214 7812 0.01774
4214 8289 0.01503
4213 4632 0.00774
4213 6210 0.00842
4213 6446 0.01877
4213 7073 0.01630
4213 7143 0.00271
4213 9128 0.01427
4213 9925 0.01128
4212 6115 0.00936
4212 7142 0.01412
4212 7251 0.01119
4212 8017 0.01307
4212 8561 0.00903
4212 8905 0.00917
4212 9175 0.00806
4211 4446 0.01791
4211 4531 0.01656
4211 5877 0.01683
4211 8100 0.01937
4211 8551 0.01965
4211 9180 0.01705
4211 9474 0.01982
4210 4820 0.00512
4210 4876 0.01588
4210 7828 0.01519
4210 8739 0.00408
4209 5067 0.01774
4209 5101 0.01632
4209 6366 0.01345
4209 6803 0.00522
4209 7488 0.00125
4209 8332 0.01830
4209 9008 0.00470
4209 9377 0.00996
4208 4910 0.01065
4208 5758 0.01969
4208 6305 0.01862
4208 7866 0.00407
4208 9097 0.01935
4208 9265 0.01548
4208 9349 0.01091
4207 5754 0.00499
4207 5883 0.01313
4207 6269 0.01351
4207 6423 0.00483
4207 7294 0.00417
4207 8077 0.00358
4207 9409 0.00942
4207 9419 0.01993
4206 4470 0.00562
4206 5758 0.01893
4206 8820 0.01734
4206 9487 0.01443
4205 6324 0.01290
4205 6479 0.01216
4205 6906 0.01750
4205 7860 0.01519
4205 8509 0.01878
4205 9492 0.00812
4204 4301 0.01494
4204 6021 0.01044
4204 6380 0.01639
4204 9697 0.01645
4203 4319 0.00711
4203 4423 0.01581
4203 5656 0.01755
4203 6251 0.00889
4203 8370 0.00444
4203 8981 0.01485
4203 9032 0.01036
4203 9700 0.01548
4203 9922 0.00412
4202 4868 0.01270
4202 5507 0.01701
4202 5856 0.01195
4202 5864 0.01298
4202 5945 0.01972
4202 5978 0.01122
4202 6951 0.00542
4202 8054 0.01985
4202 8330 0.01205
4201 5932 0.01677
4201 6570 0.01085
4201 6602 0.00944
4201 7720 0.01532
4201 9418 0.01699
4201 9689 0.01607
4200 4354 0.01659
4200 4948 0.01724
4200 5104 0.01475
4200 5152 0.00871
4200 5498 0.01564
4200 6188 0.01668
4200 7217 0.01102
4200 7414 0.01312
4200 8742 0.01255
4200 9820 0.01964
4199 4221 0.01625
4199 4821 0.01009
4199 5998 0.01898
4199 6193 0.01961
4199 6469 0.01735
4199 6950 0.00974
4199 7184 0.01290
4199 7592 0.01450
4199 7605 0.01164
4199 8846 0.01544
4199 9208 0.01035
4198 5380 0.00738
4198 5455 0.01757
4198 6257 0.01571
4198 6377 0.01038
4198 6420 0.01815
4198 7960 0.01457
4198 8726 0.01559
4198 8911 0.01453
4197 5215 0.01019
4197 5381 0.01769
4197 6191 0.01019
4197 6990 0.01399
4197 7500 0.01656
4197 8001 0.01879
4197 8866 0.01127
4196 4736 0.01517
4196 4790 0.00823
4196 5284 0.00702
4196 6339 0.01243
4196 6768 0.01712
4196 7233 0.01197
4196 7434 0.01817
4196 9430 0.01776
4196 9886 0.00343
4195 8112 0.01721
4195 8314 0.00810
4195 8359 0.01892
4195 8795 0.01305
4195 9169 0.01039
4195 9336 0.01533
4194 5386 0.01592
4194 5789 0.01304
4194 6250 0.01447
4194 6295 0.01935
4194 7558 0.01798
4194 9054 0.01409
4193 4480 0.01810
4193 5071 0.01991
4193 5530 0.01872
4193 7226 0.01953
4193 8697 0.01801
4192 4568 0.01550
4192 5194 0.01290
4192 6428 0.01357
4192 7277 0.01958
4192 9022 0.01356
4192 9826 0.01598
4192 9912 0.01801
4191 4385 0.00924
4191 4540 0.01665
4191 4800 0.01425
4191 5448 0.01966
4191 5790 0.00780
4191 7333 0.01722
4191 7406 0.01965
4190 4975 0.00237
4190 7962 0.01992
4190 8138 0.01759
4190 8142 0.00868
4190 8424 0.01833
4190 8621 0.01850
4189 4884 0.01397
4189 5045 0.01739
4189 5873 0.01535
4189 7058 0.01028
4189 7543 0.01612
4189 8796 0.01698
4188 5004 0.01946
4188 5563 0.01710
4188 6019 0.00947
4188 7129 0.01875
4188 8822 0.01676
4188 9470 0.01292
4187 4322 0.00612
4187 4325 0.01427
4187 4552 0.00884
4187 6388 0.01223
4187 6765 0.01707
4187 7368 0.01087
4187 7733 0.01857
4187 7815 0.01454
4187 7881 0.00825
4187 9084 0.01025
4187 9678 0.01800
4186 4867 0.01731
4186 6128 0.01183
4186 6584 0.01931
4186 6910 0.00750
4186 7199 0.01510
4186 7723 0.01156
4186 7784 0.01465
4186 7800 0.01872
4186 7844 0.01679
4186 9002 0.01084
4186 9276 0.01006
4185 4514 0.01344
4185 5988 0.00889
4185 6936 0.01959
4185 8703 0.01940
4185 8854 0.01298
4184 4300 0.01496
4184 4562 0.00749
4184 5478 0.00055
4184 6603 0.01001
4184 9472 0.01387
4184 9788 0.01783
4183 5164 0.01245
4183 6359 0.00989
4183 8799 0.01739
4183 9671 0.00476
4182 5560 0.01823
4182 8386 0.00788
4182 8682 0.01669
4181 5459 0.00893
4181 6057 0.01465
4181 6098 0.01856
4181 6798 0.00236
4181 7011 0.01105
4181 7155 0.01368
4181 8652 0.01876
4181 8685 0.01899
4181 9182 0.01893
4180 6413 0.01545
4180 7198 0.00571
4180 7666 0.01700
4180 8024 0.01072
4180 8597 0.00668
4180 8855 0.01382
4180 9878 0.00974
4179 5740 0.01560
4179 6511 0.01900
4179 7225 0.01296
4178 4228 0.01076
4178 4990 0.01976
4178 5017 0.00480
4178 5313 0.01004
4178 5439 0.01971
4178 5464 0.00060
4178 5813 0.01272
4178 6616 0.01845
4178 6769 0.00650
4178 6932 0.01940
4178 7092 0.01809
4178 7162 0.00872
4178 7721 0.00114
4178 8448 0.01077
4178 8684 0.01074
4177 4209 0.01578
4177 5101 0.00055
4177 6077 0.01358
4177 6803 0.01504
4177 7474 0.01320
4177 7488 0.01599
4177 8332 0.00983
4177 8882 0.01644
4177 9008 0.01249
4177 9377 0.00583
4177 9840 0.01793
4176 4669 0.01617
4176 5062 0.01595
4176 5381 0.01466
4176 5663 0.00727
4176 6304 0.01998
4176 6936 0.01749
4176 6990 0.01230
4176 7778 0.01279
4176 8193 0.00511
4176 8267 0.01876
4176 8691 0.01414
4176 9522 0.01905
4175 4991 0.00960
4175 6522 0.00555
4175 7847 0.01395
4174 4180 0.01526
4174 4884 0.01920
4174 6176 0.00739
4174 6413 0.01938
4174 7198 0.01036
4174 8597 0.01799
4174 8855 0.01375
4174 9396 0.01599
4174 9638 0.00989
4173 4614 0.00906
4173 5325 0.01951
4173 5679 0.01805
4173 6268 0.00340
4173 6899 0.01054
4173 7136 0.00488
4173 7170 0.01410
4173 7725 0.01703
4173 8055 0.01912
4173 8063 0.01346
4173 8327 0.01337
4172 4248 0.01133
4172 4258 0.01890
4172 4342 0.01771
4172 4564 0.01961
4172 5460 0.00292
4172 6172 0.01256
4172 6291 0.00673
4172 9739 0.00879
4171 4292 0.01814
4171 4537 0.01229
4171 4941 0.01878
4171 6208 0.01535
4171 7530 0.01711
4171 7717 0.01464
4171 8495 0.01064
4171 9864 0.01687
4170 5417 0.01212
4170 6737 0.01987
4170 6754 0.00872
4170 7163 0.01036
4170 7794 0.01826
4170 8864 0.01789
4170 9196 0.01748
4170 9940 0.00870
4169 4432 0.01778
4169 4655 0.00748
4169 5326 0.01343
4169 6824 0.00860
4169 7387 0.01711
4169 8954 0.01438
4169 8979 0.01306
4169 9254 0.01822
4169 9257 0.01925
4168 4226 0.00897
4168 5122 0.01539
4168 5432 0.01009
4168 5580 0.01926
4168 5924 0.00364
4168 6224 0.01633
4168 7152 0.01955
4168 7206 0.01851
4168 7216 0.01387
4168 7608 0.00164
4168 7686 0.01988
4168 8937 0.00514
4168 9109 0.01156
4167 7413 0.00549
4167 7585 0.01158
4167 7874 0.01689
4167 8591 0.01165
4167 8710 0.01240
4167 9091 0.01813
4166 4243 0.01483
4166 4571 0.01539
4166 6121 0.01030
4166 6678 0.00616
4166 7319 0.01715
4166 7795 0.01906
4166 8517 0.01238
4166 8612 0.00837
4166 8952 0.01361
4166 9812 0.01850
4165 6892 0.01485
4165 7221 0.01540
4165 7809 0.01693
4165 8376 0.01895
4165 8588 0.01375
4164 4175 0.01586
4164 5127 0.00977
4164 6522 0.01603
4164 7847 0.00279
4164 8061 0.01450
4163 5049 0.01964
4163 5364 0.01730
4163 5938 0.01833
4163 6323 0.00399
4163 6710 0.01577
4163 6811 0.01579
4163 7632 0.01894
4163 9645 0.01122
4162 4241 0.01131
4162 5248 0.00905
4162 5920 0.01806
4162 7904 0.01562
4162 7940 0.01580
4162 8150 0.01603
4162 9110 0.01779
4161 4833 0.01206
4161 4871 0.01745
4161 5315 0.01280
4161 7030 0.01160
4161 8450 0.01209
4161 9399 0.01826
4161 9549 0.00976
4160 5665 0.01835
4160 5921 0.01488
4160 5958 0.01642
4160 8645 0.00899
4160 8852 0.01966
4160 9324 0.01961
4159 6299 0.00807
4159 7026 0.00630
4159 7101 0.00948
4159 7788 0.00927
4159 9197 0.01774
4159 9244 0.01837
4159 9434 0.01208
4158 5050 0.01913
4158 5481 0.01545
4158 5487 0.01797
4158 7009 0.01210
4158 7213 0.01922
4158 8263 0.01812
4158 8667 0.01922
4157 4534 0.01151
4157 4753 0.01553
4157 5267 0.01346
4157 8507 0.01338
4156 6470 0.00406
4156 8535 0.01783
4155 4849 0.00816
4155 5512 0.01484
4155 5570 0.01086
4155 7087 0.01342
4155 8071 0.01936
4155 9454 0.01579
4155 9509 0.01225
4154 4247 0.01394
4154 5610 0.01652
4154 6426 0.00727
4154 7053 0.01051
4154 7396 0.01545
4154 7452 0.00555
4154 7664 0.01225
4154 9660 0.01016
4153 5744 0.01730
4153 6205 0.00645
4153 6378 0.01575
4153 7206 0.01250
4153 7831 0.01881
4153 9873 0.01895
4152 6314 0.01117
4152 7353 0.01139
4152 8683 0.00926
4152 9019 0.01785
4151 4889 0.00840
4151 5283 0.01467
4151 8318 0.01699
4151 9629 0.01697
4151 9911 0.01535
4150 4791 0.00952
4150 5723 0.01468
4150 6425 0.00069
4150 6628 0.01397
4150 7704 0.01594
4150 8316 0.00961
4150 8581 0.00382
4150 9011 0.01517
4149 6782 0.00549
4149 8673 0.01289
4149 9305 0.00201
4149 9428 0.00294
4149 9468 0.00709
4149 9470 0.01621
4148 5377 0.01694
4148 5803 0.01181
4148 5821 0.00671
4148 6040 0.01414
4148 6199 0.01764
4148 8343 0.01464
4147 4353 0.01891
4147 6241 0.01275
4147 7099 0.00866
4146 4818 0.01670
4146 4882 0.01494
4146 4908 0.01479
4146 5400 0.00572
4146 6794 0.00950
4146 7241 0.01314
4146 8939 0.01713
4146 8965 0.00408
4146 8984 0.01312
4146 9030 0.01961
4146 9055 0.01344
4146 9234 0.01468
4146 9437 0.01387
4145 4492 0.01934
4145 5450 0.01097
4145 7540 0.01645
4145 8354 0.01142
4145 9633 0.00764
4144 4805 0.01920
4144 5409 0.01111
4144 5555 0.01093
4144 5824 0.01444
4144 6991 0.01090
4144 7546 0.01802
4144 7683 0.01207
4144 7814 0.00690
4144 9264 0.01657
4143 4198 0.01655
4143 5380 0.01719
4143 6377 0.00847
4143 6825 0.01119
4143 8168 0.00903
4143 8260 0.01482
4143 8726 0.01287
4143 9223 0.00868
4142 4326 0.01305
4142 4559 0.01494
4142 5799 0.00965
4142 7532 0.00459
4142 7984 0.00159
4142 8180 0.01839
4142 8559 0.01330
4142 8917 0.01202
4141 5739 0.01600
4141 6542 0.00849
4141 8741 0.01727
4140 4267 0.00991
4140 5084 0.00367
4140 6529 0.01343
4140 6651 0.01050
4140 7537 0.00428
4140 8803 0.01652
4140 9644 0.00723
4139 4353 0.01569
4139 6389 0.00466
4139 7345 0.00667
4139 8126 0.01444
4139 8387 0.01849
4139 9518 0.01356
4138 5918 0.01726
4138 6703 0.01762
4138 7064 0.01827
4138 8412 0.00688
4138 9016 0.01777
4137 7157 0.00179
4137 7834 0.01131
4137 8487 0.01219
4136 4726 0.01763
4136 4937 0.01499
4136 5915 0.01470
4136 6074 0.01950
4136 6272 0.01098
4136 6594 0.01613
4136 7911 0.00415
4136 9880 0.00728
4135 4854 0.00959
4135 6598 0.01655
4135 9825 0.01671
4134 4192 0.00416
4134 4568 0.01317
4134 5194 0.01231
4134 6428 0.01165
4134 6510 0.01923
4134 9022 0.01665
4133 4324 0.01828
4133 4847 0.01057
4133 5126 0.01788
4133 5979 0.01956
4133 6880 0.01578
4133 9099 0.01465
4133 9571 0.00936
4133 9750 0.01885
4133 9779 0.01465
4132 5702 0.01749
4132 6459 0.01809
4132 7009 0.01473
4132 9142 0.01414
4132 9882 0.01869
4131 6197 0.00455
4131 6240 0.01783
4131 6981 0.00483
4131 7264 0.01320
4131 7391 0.01654
4131 7973 0.01508
4131 8114 0.01818
4131 8217 0.00854
4131 8829 0.01948
4131 9304 0.01907
4131 9634 0.01078
4130 7576 0.01978
4130 7862 0.01572
4130 7942 0.01616
4130 8498 0.01780
4130 8550 0.00808
4130 9531 0.00294
4129 4734 0.01778
4129 5070 0.01133
4129 5845 0.01567
4129 6006 0.00887
4129 6149 0.01594
4129 7355 0.01339
4128 4542 0.01886
4128 4581 0.01273
4128 4654 0.00162
4128 4661 0.01974
4128 4803 0.01436
4128 8025 0.01561
4128 8128 0.01852
4128 8304 0.01904
4128 8919 0.01650
4128 9576 0.01341
4127 6851 0.01463
4127 8142 0.01534
4127 8216 0.00687
4127 8459 0.00542
4127 9171 0.01794
4126 4144 0.01691
4126 4805 0.01045
4126 4859 0.01006
4126 5409 0.01050
4126 5555 0.01423
4126 6427 0.01155
4126 6991 0.01826
4126 7814 0.01276
4126 8990 0.01635
4126 9264 0.00925
4125 5202 0.01978
4125 6996 0.01922
4125 8390 0.01015
4124 5730 0.01498
4124 7655 0.00521
4124 8248 0.01444
4124 9217 0.00609
4123 4390 0.01436
4123 6354 0.01873
4123 6878 0.00492
4123 7578 0.01176
4123 8146 0.01935
4123 8759 0.01594
4123 9647 0.01283
4122 5495 0.01094
4122 5795 0.01778
4122 6553 0.00721
4122 7272 0.00844
4121 6005 0.01977
4121 6392 0.01854
4121 7127 0.01192
4121 9376 0.01844
4120 4195 0.00616
4120 8112 0.01496
4120 8314 0.01349
4120 8795 0.01075
4120 9169 0.00607
4119 4921 0.01909
4119 5208 0.01976
4119 5594 0.01546
4119 5709 0.00597
4119 5742 0.00677
4119 9563 0.00505
4118 7310 0.01863
4118 7397 0.01741
4118 8210 0.00712
4118 8233 0.01386
4118 9463 0.00743
4118 9558 0.01226
4117 4479 0.01729
4117 4977 0.01813
4117 5296 0.00653
4117 6236 0.01889
4117 6627 0.01877
4117 6819 0.01414
4117 6832 0.00817
4117 6858 0.01799
4117 7056 0.00890
4117 7818 0.01678
4116 6740 0.00836
4116 6954 0.01568
4115 4946 0.01382
4115 5053 0.01638
4115 6433 0.01960
4115 6447 0.01665
4115 6544 0.00532
4115 8809 0.00370
4115 8875 0.01997
4115 9449 0.01114
4114 4124 0.01642
4114 4271 0.01356
4114 4378 0.01643
4114 5691 0.00728
4114 6317 0.01892
4114 6724 0.00420
4114 7655 0.01528
4114 7809 0.01473
4114 8248 0.01068
4114 9217 0.01832
4113 5069 0.00433
4113 5138 0.01225
4113 5163 0.01769
4113 5418 0.00539
4113 6132 0.00853
4113 8219 0.00887
4113 9298 0.00242
4113 9473 0.01705
4113 9819 0.01140
4112 4245 0.00846
4111 4830 0.01835
4111 5137 0.01716
4111 8996 0.00738
4110 5071 0.01826
4110 5364 0.01911
4110 6261 0.01518
4110 6811 0.01973
4110 6814 0.00627
4110 6953 0.00358
4110 9897 0.01961
4109 5054 0.01465
4109 5232 0.01196
4109 5349 0.00804
4109 7549 0.01941
4109 7562 0.00328
4109 7736 0.01337
4109 8815 0.01035
4109 8895 0.00200
4109 9649 0.01822
4109 9670 0.01489
4109 9748 0.01047
4108 6103 0.01906
4108 6987 0.01572
4108 9286 0.00890
4108 9947 0.01478
4107 4713 0.01906
4107 6083 0.01645
4107 6106 0.01917
4107 6222 0.01680
4107 6926 0.00680
4107 7010 0.01018
4107 8848 0.00523
4106 4855 0.01076
4106 4938 0.01548
4106 6395 0.01552
4106 7296 0.01875
4106 7802 0.01978
4106 7920 0.00653
4106 8349 0.01923
4106 9493 0.01521
4105 4279 0.01808
4105 4462 0.00530
4105 5301 0.01733
4105 5716 0.00502
4105 6682 0.01728
4105 7745 0.01123
4105 7850 0.01582
4105 9673 0.01276
4105 9823 0.01474
4104 4137 0.00651
4104 7157 0.00659
4104 7834 0.00912
4104 8487 0.00728
4103 5052 0.01980
4103 5128 0.01497
4103 5405 0.00972
4103 5602 0.01584
4103 6185 0.01745
4103 6984 0.01370
4103 7120 0.00491
4103 9452 0.01364
4102 4421 0.01413
4102 5051 0.01529
4102 6465 0.00511
4102 7426 0.01269
4102 7641 0.01563
4101 4867 0.01251
4101 4870 0.00373
4101 5644 0.01653
4101 5949 0.01445
4101 6056 0.01449
4101 6342 0.01606
4101 6584 0.00816
4101 6896 0.01649
4101 8101 0.01487
4101 8237 0.01366
4101 9002 0.01996
4100 5192 0.01532
4100 7712 0.01257
4100 8182 0.01939
4100 8192 0.00866
4100 8400 0.00397
4100 8438 0.00779
4100 9462 0.01294
4099 4210 0.01090
4099 4820 0.01367
4099 5024 0.01873
4099 7580 0.01796
4099 7936 0.01620
4099 8739 0.01494
4098 5064 0.00894
4098 5422 0.00742
4098 5651 0.01768
4098 8995 0.00890
4098 9076 0.01445
4097 4208 0.01938
4097 4910 0.00893
4097 5125 0.01042
4097 6091 0.01246
4097 6189 0.01629
4097 9349 0.01978
4096 6566 0.01040
4096 7186 0.01706
4096 8115 0.01369
4096 8129 0.00615
4096 8133 0.00861
4096 9337 0.01717
4096 9688 0.01791
4095 4142 0.01446
4095 4559 0.01080
4095 5357 0.00983
4095 5799 0.00788
4095 7532 0.01714
4095 7984 0.01554
4095 8180 0.01140
4095 8559 0.00171
4095 8917 0.00858
4094 4181 0.00719
4094 5459 0.01460
4094 6057 0.00746
4094 6798 0.00801
4094 7011 0.01695
4094 7947 0.01647
4094 8366 0.01962
4094 8384 0.01864
4094 8446 0.01387
4094 8685 0.01943
4093 4816 0.00662
4093 5612 0.01951
4093 5819 0.00783
4093 5970 0.01270
4093 6065 0.01068
4093 6482 0.01972
4093 9440 0.00252
4092 4636 0.01601
4092 5214 0.01849
4092 5607 0.01959
4092 7476 0.01432
4091 4208 0.01919
4091 4529 0.01123
4091 5913 0.01240
4091 6218 0.01707
4091 6305 0.00178
4091 6325 0.00466
4091 7866 0.01670
4091 8889 0.01515
4091 9097 0.00826
4091 9265 0.00654
4090 4617 0.01014
4090 4706 0.01851
4090 4998 0.01983
4090 5355 0.01741
4090 7890 0.01998
4090 9657 0.01693
4090 9917 0.01778
4089 5183 0.01607
4089 7004 0.01580
4089 7646 0.01796
4089 7757 0.01686
4089 7965 0.01066
4088 4374 0.01201
4088 6367 0.00752
4088 7138 0.00674
4088 8582 0.01148
4088 9318 0.00699
4088 9410 0.01938
4087 4164 0.01854
4087 4175 0.01215
4087 4991 0.01505
4087 6284 0.00936
4087 6522 0.00660
4087 7847 0.01576
4087 9658 0.01240
4086 4259 0.01954
4086 4705 0.01593
4086 5720 0.01140
4086 6011 0.01554
4086 6156 0.01916
4086 6860 0.01722
4086 6955 0.01692
4086 7284 0.01292
4086 7495 0.01514
4086 8067 0.01002
4086 8305 0.01475
4086 9053 0.00578
4086 9551 0.01820
4085 6089 0.00910
4085 6278 0.01990
4085 6597 0.00604
4085 7874 0.01935
4085 7889 0.01341
4084 4549 0.01421
4084 4593 0.00982
4084 6100 0.00794
4084 6260 0.00920
4084 6695 0.00662
4084 7662 0.01680
4084 7841 0.00589
4084 8108 0.01214
4084 8885 0.01396
4084 9640 0.01529
4083 4732 0.01274
4083 4757 0.01851
4083 4945 0.00303
4083 4971 0.01946
4082 4695 0.00729
4082 7393 0.01371
4082 8410 0.01548
4082 8754 0.01102
4082 8760 0.01332
4082 9341 0.01731
4081 4930 0.00860
4081 7041 0.00637
4081 8006 0.01592
4080 5710 0.00172
4080 8279 0.00740
4080 8807 0.01811
4080 9206 0.01064
4079 4212 0.01013
4079 6115 0.01100
4079 7251 0.00646
4079 8017 0.01887
4079 8561 0.01776
4079 8905 0.00452
4079 9175 0.01819
4078 4414 0.01204
4078 4728 0.01609
4078 5238 0.01157
4078 5653 0.01586
4078 6487 0.00928
4078 6655 0.01940
4078 7242 0.01934
4078 8232 0.01429
4077 7479 0.01494
4077 8059 0.01928
4077 9308 0.01353
4077 9605 0.01325
4077 9766 0.01739
4076 4231 0.01482
4076 7262 0.01948
4076 7360 0.01616
4076 9908 0.01457
4075 5374 0.01663
4075 5694 0.01807
4075 6383 0.00563
4075 7249 0.01294
4074 4231 0.01689
4074 6634 0.01730
4074 7262 0.01659
4074 7360 0.01688
4073 4574 0.01428
4073 4772 0.01846
4073 5480 0.01549
4073 6445 0.00565
4073 6750 0.00627
4073 8066 0.01831
4073 9711 0.01638
4072 5110 0.00862
4072 5331 0.01627
4072 6419 0.01217
4072 8841 0.00395
4071 6105 0.01147
4071 7440 0.01768
4071 9792 0.01484
4070 4097 0.00403
4070 4910 0.01076
4070 4943 0.01774
4070 5125 0.01394
4070 6091 0.01089
4070 6189 0.01244
4070 9349 0.01967
4069 4163 0.01804
4069 4480 0.01634
4069 5071 0.01674
4069 5364 0.00890
4069 5530 0.00939
4069 6323 0.01582
4069 6811 0.01638
4069 7226 0.01924
4069 9645 0.01606
4068 4496 0.01884
4068 4756 0.00642
4068 5298 0.01713
4068 5722 0.00720
4068 8534 0.00787
4067 4386 0.01648
4067 6013 0.01814
4067 6016 0.01766
4066 5349 0.01702
4066 7562 0.01880
4066 8797 0.00984
4065 6451 0.00694
4065 6614 0.01654
4065 6898 0.00802
4065 8225 0.01111
4065 8828 0.00859
4065 9956 0.01287
4064 4761 0.00892
4064 4957 0.00904
4064 5442 0.01319
4064 6488 0.00247
4064 6770 0.00631
4064 6889 0.01668
4064 8653 0.00667
4063 5690 0.01467
4063 6551 0.00547
4063 7276 0.01373
4063 8060 0.01150
4063 8333 0.00304
4063 8832 0.01621
4063 9822 0.01767
4062 4316 0.01369
4062 5955 0.01514
4062 8186 0.01797
4062 8598 0.00714
4062 9227 0.01326
4061 4086 0.01669
4061 4259 0.00427
4061 4705 0.00497
4061 5720 0.00762
4061 6005 0.01231
4061 6860 0.01250
4061 7127 0.01950
4061 7658 0.01911
